Image,PID,Group,Age,Gender,ClickX,ClickY,Click
2,24,B,41,Male,665,538,"(665, 538)"
2,322,B,19,Female,470,445,"(470, 445)"
2,139,B,19,Male,635,489,"(635, 489)"
2,126,B,39,Female,708,367,"(708, 367)"
2,76,B,30,Male,881,321,"(881, 321)"
2,357,B,31,Female,491,438,"(491, 438)"
2,209,B,42,Female,487,415,"(487, 415)"
2,208,B,30,Female,510,493,"(510, 493)"
2,28,B,30,Male,475,425,"(475, 425)"
2,364,B,19,Female,469,428,"(469, 428)"
2,146,B,21,Male,523,545,"(523, 545)"
2,112,B,47,Female,538,425,"(538, 425)"
2,118,B,51,Female,995,865,"(995, 865)"
2,347,B,18,Female,1098,854,"(1098, 854)"
2,321,B,18,Female,450,408,"(450, 408)"
2,277,B,46,Male,610,547,"(610, 547)"
2,340,B,18,Female,388,453,"(388, 453)"
2,31,B,54,Male,835,366,"(835, 366)"
2,207,B,32,Male,464,347,"(464, 347)"
2,7,B,20,Male,1072,595,"(1072, 595)"
2,249,B,54,Female,497,366,"(497, 366)"
2,48,B,42,Female,684,425,"(684, 425)"
2,157,B,44,Female,511,537,"(511, 537)"
2,264,B,38,Female,1207,349,"(1207, 349)"
2,154,B,44,Female,1067,358,"(1067, 358)"
2,95,B,23,Male,451,407,"(451, 407)"
2,365,B,18,Male,805,432,"(805, 432)"
2,149,B,43,Female,475,435,"(475, 435)"
2,256,B,53,Female,598,530,"(598, 530)"
2,248,B,39,Female,513,384,"(513, 384)"
2,88,B,32,Male,394,476,"(394, 476)"
2,337,B,18,Female,1146,651,"(1146, 651)"
2,333,B,24,Male,443,435,"(443, 435)"
2,73,B,61,Female,491,778,"(491, 778)"
2,269,B,27,Male,1073,524,"(1073, 524)"
2,178,B,39,Female,624,475,"(624, 475)"
2,136,B,57,Male,562,347,"(562, 347)"
2,243,B,54,Female,527,395,"(527, 395)"
2,320,B,19,Female,532,834,"(532, 834)"
2,265,B,66,Female,1212,358,"(1212, 358)"
2,111,B,44,Male,660,400,"(660, 400)"
2,62,B,51,Female,617,537,"(617, 537)"
2,159,B,36,Male,547,474,"(547, 474)"
2,344,B,18,Female,1120,243,"(1120, 243)"
2,205,B,54,Female,558,318,"(558, 318)"
2,291,B,20,Male,640,382,"(640, 382)"
2,47,B,21,Male,1019,287,"(1019, 287)"
2,240,B,17,Female,507,410,"(507, 410)"
2,221,B,51,Female,396,433,"(396, 433)"
2,251,B,49,Female,372,536,"(372, 536)"
2,260,B,57,Female,565,467,"(565, 467)"
2,81,B,33,Female,1158,283,"(1158, 283)"
2,236,B,37,Female,508,447,"(508, 447)"
2,252,B,52,Female,677,443,"(677, 443)"
2,20,B,56,Female,670,372,"(670, 372)"
2,54,B,53,Female,585,507,"(585, 507)"
2,215,B,37,Female,802,777,"(802, 777)"
2,301,B,19,Male,496,921,"(496, 921)"
2,194,B,57,Female,1164,336,"(1164, 336)"
2,335,B,21,Female,699,450,"(699, 450)"
2,241,B,60,Male,480,437,"(480, 437)"
2,247,B,22,Female,1173,313,"(1173, 313)"
2,286,B,29,Female,559,455,"(559, 455)"
2,55,B,18,Male,650,470,"(650, 470)"
2,294,B,23,Male,1117,367,"(1117, 367)"
2,99,B,46,Female,708,581,"(708, 581)"
2,107,B,56,Female,487,366,"(487, 366)"
2,49,B,41,Male,635,529,"(635, 529)"
2,341,B,18,Female,1119,670,"(1119, 670)"
2,40,B,28,Female,1527,783,"(1527, 783)"
2,253,B,20,Male,1148,882,"(1148, 882)"
2,266,B,50,Female,576,368,"(576, 368)"
2,152,B,45,Female,640,398,"(640, 398)"
2,274,B,60,Female,474,403,"(474, 403)"
2,257,B,51,Male,745,382,"(745, 382)"
2,50,B,20,Male,649,447,"(649, 447)"
2,182,B,40,Female,379,874,"(379, 874)"
2,309,B,19,Female,601,918,"(601, 918)"
2,308,B,18,Male,513,733,"(513, 733)"
2,271,B,22,Male,1056,515,"(1056, 515)"
2,339,B,51,Female,752,363,"(752, 363)"
2,168,B,55,Male,840,370,"(840, 370)"
2,282,B,38,Female,517,435,"(517, 435)"
2,21,B,43,Female,576,405,"(576, 405)"
2,261,B,34,Male,1571,729,"(1571, 729)"
2,57,B,49,Female,535,833,"(535, 833)"
2,162,B,53,Female,536,395,"(536, 395)"
2,280,B,51,Female,478,410,"(478, 410)"
