Gazepoint Analysis,v6.8.0
Processed on,Tue May  7 15:44:35 2024

Note: -1 values indicate an AOI that was never viewed
AOI Summary
Media ID, Media Name, Media Duration (sec - U=UserControlled), AOI ID, AOI Name, AOI Start (sec), AOI Duration (sec - U=UserControlled), Viewers (#), Total Viewers (#), Ave Time to 1st View(sec) -1.0 means not viewed, Ave Time Viewed (sec), Ave Time Viewed (%), Ave Fixations (#), Revisitors (#), Average Revisits (#), Average Clicks (#), 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 189, AOI 189, 0.000, 10.000, 13, User 13, M, 0, 6.966, 0.444, 4.443, 2.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 189, AOI 189, 0.000, 10.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 190, AOI 190, 0.000, 10.000, 3, User 3, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 190, AOI 190, 0.000, 10.000, 4, User 4, M, 0, 8.739, 1.247, 12.466, 3.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 190, AOI 190, 0.000, 10.000, 5, User 5, M, 0, 3.746, 1.906, 19.058, 4.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 190, AOI 190, 0.000, 10.000, 6, User 6, M, 0, 3.925, 1.051, 10.513, 2.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 190, AOI 190, 0.000, 10.000, 7, User 7, M, 0, 4.600, 0.394, 3.940, 2.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 190, AOI 190, 0.000, 10.000, 8, User 8, M, 0, 0.165, 0.230, 2.300, 1.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 190, AOI 190, 0.000, 10.000, 9, User 9, M, 0, 2.662, 2.812, 28.115, 8.000, 3, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 190, AOI 190, 0.000, 10.000, 10, User 10, M, 0, 3.631, 1.100, 10.996, 3.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 190, AOI 190, 0.000, 10.000, 11, User 11, M, 0, 0.164, 0.821, 8.213, 4.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 190, AOI 190, 0.000, 10.000, 12, User 12, M, 0, 4.567, 0.904, 9.043, 5.000, 2, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 190, AOI 190, 0.000, 10.000, 13, User 13, M, 0, 0.099, 0.775, 7.754, 4.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 190, AOI 190, 0.000, 10.000, 14, User 14, M, 0, 6.193, 0.727, 7.266, 2.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 191, AOI 191, 0.000, 10.000, 3, User 3, M, 0, 7.246, 0.279, 2.793, 2.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 191, AOI 191, 0.000, 10.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 191, AOI 191, 0.000, 10.000, 5, User 5, M, 0, 0.000, 0.723, 7.227, 3.000, 2, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 191, AOI 191, 0.000, 10.000, 6, User 6, M, 0, 5.042, 0.165, 1.646, 1.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 191, AOI 191, 0.000, 10.000, 7, User 7, M, 0, 4.979, 1.774, 17.739, 4.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 191, AOI 191, 0.000, 10.000, 8, User 8, M, 0, 0.033, 0.132, 1.318, 1.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 191, AOI 191, 0.000, 10.000, 9, User 9, M, 0, 0.000, 2.597, 25.967, 9.000, 2, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 191, AOI 191, 0.000, 10.000, 10, User 10, M, 0, 9.512, 0.000, 0.000, 1.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 191, AOI 191, 0.000, 10.000, 11, User 11, M, 0, 5.109, 0.394, 3.940, 2.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 191, AOI 191, 0.000, 10.000, 12, User 12, M, 0, 5.685, 0.395, 3.945, 3.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 191, AOI 191, 0.000, 10.000, 13, User 13, M, 0, 0.000, 2.005, 20.049, 5.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 191, AOI 191, 0.000, 10.000, 14, User 14, M, 0, 6.933, 0.115, 1.152, 2.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 192, AOI 192, 0.000, 10.000, 3, User 3, M, 0, 1.331, 1.263, 12.627, 4.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 192, AOI 192, 0.000, 10.000, 4, User 4, M, 0, 0.000, 0.430, 4.302, 3.000, 2, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 192, AOI 192, 0.000, 10.000, 5, User 5, M, 0, 1.462, 0.049, 0.493, 1.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 192, AOI 192, 0.000, 10.000, 6, User 6, M, 0, 0.098, 0.361, 3.613, 1.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 192, AOI 192, 0.000, 10.000, 7, User 7, M, 0, 0.460, 1.395, 13.945, 5.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 192, AOI 192, 0.000, 10.000, 8, User 8, M, 0, 2.514, 1.050, 10.503, 5.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 192, AOI 192, 0.000, 10.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 192, AOI 192, 0.000, 10.000, 10, User 10, M, 0, 0.000, 0.742, 7.422, 3.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 192, AOI 192, 0.000, 10.000, 11, User 11, M, 0, 1.035, 0.591, 5.908, 4.000, 2, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 192, AOI 192, 0.000, 10.000, 12, User 12, M, 0, 6.752, 0.789, 7.891, 3.000, 2, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 192, AOI 192, 0.000, 10.000, 13, User 13, M, 0, 1.910, 0.807, 8.066, 6.000, 5, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 192, AOI 192, 0.000, 10.000, 14, User 14, M, 0, 0.624, 0.982, 9.824, 7.000, 5, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 193, AOI 193, 0.000, 10.000, 3, User 3, M, 0, 3.154, 0.541, 5.410, 2.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 193, AOI 193, 0.000, 10.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 193, AOI 193, 0.000, 10.000, 5, User 5, M, 0, 1.808, 0.361, 3.613, 1.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 193, AOI 193, 0.000, 10.000, 6, User 6, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 193, AOI 193, 0.000, 10.000, 7, User 7, M, 0, 3.565, 0.575, 5.752, 2.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 193, AOI 193, 0.000, 10.000, 8, User 8, M, 0, 2.448, 0.099, 0.986, 1.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 193, AOI 193, 0.000, 10.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 193, AOI 193, 0.000, 10.000, 10, User 10, M, 0, 1.561, 0.378, 3.779, 2.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 193, AOI 193, 0.000, 10.000, 11, User 11, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 193, AOI 193, 0.000, 10.000, 12, User 12, M, 0, 4.058, 0.395, 3.945, 2.000, 1, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 193, AOI 193, 0.000, 10.000, 13, User 13, M, 0, 1.126, 0.230, 2.305, 1.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 193, AOI 193, 0.000, 10.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 194, AOI 194, 0.000, 10.000, 3, User 3, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 194, AOI 194, 0.000, 10.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 194, AOI 194, 0.000, 10.000, 5, User 5, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 194, AOI 194, 0.000, 10.000, 6, User 6, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 194, AOI 194, 0.000, 10.000, 7, User 7, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 194, AOI 194, 0.000, 10.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 194, AOI 194, 0.000, 10.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 194, AOI 194, 0.000, 10.000, 10, User 10, M, 0, 0.083, 0.263, 2.627, 1.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 194, AOI 194, 0.000, 10.000, 11, User 11, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 194, AOI 194, 0.000, 10.000, 12, User 12, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 194, AOI 194, 0.000, 10.000, 13, User 13, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 194, AOI 194, 0.000, 10.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 195, AOI 195, 0.000, 10.000, 3, User 3, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 195, AOI 195, 0.000, 10.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 195, AOI 195, 0.000, 10.000, 5, User 5, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 195, AOI 195, 0.000, 10.000, 6, User 6, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 195, AOI 195, 0.000, 10.000, 7, User 7, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 195, AOI 195, 0.000, 10.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 195, AOI 195, 0.000, 10.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 195, AOI 195, 0.000, 10.000, 10, User 10, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 195, AOI 195, 0.000, 10.000, 11, User 11, M, 0, 6.522, 0.476, 4.761, 2.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 195, AOI 195, 0.000, 10.000, 12, User 12, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 195, AOI 195, 0.000, 10.000, 13, User 13, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
3, LOVIN_MALTA_04_03_24_A.png, 10.000, 195, AOI 195, 0.000, 10.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 196, AOI 196, 0.000, 10.000, 3, User 3, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 196, AOI 196, 0.000, 10.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 196, AOI 196, 0.000, 10.000, 5, User 5, M, 0, 4.222, 0.114, 1.143, 1.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 196, AOI 196, 0.000, 10.000, 6, User 6, M, 0, 8.231, 0.625, 6.245, 1.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 196, AOI 196, 0.000, 10.000, 7, User 7, M, 0, 0.755, 0.675, 6.748, 4.000, 3, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 196, AOI 196, 0.000, 10.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 196, AOI 196, 0.000, 10.000, 9, User 9, M, 0, 8.608, 0.066, 0.659, 1.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 196, AOI 196, 0.000, 10.000, 10, User 10, M, 0, 0.328, 1.117, 11.172, 4.000, 3, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 196, AOI 196, 0.000, 10.000, 11, User 11, M, 0, 7.723, 0.247, 2.471, 1.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 196, AOI 196, 0.000, 10.000, 12, User 12, M, 0, 0.197, 1.103, 11.025, 5.000, 4, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 196, AOI 196, 0.000, 10.000, 13, User 13, M, 0, 0.772, 1.116, 11.162, 5.000, 2, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 196, AOI 196, 0.000, 10.000, 14, User 14, M, 0, 3.071, 0.246, 2.461, 1.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 197, AOI 197, 0.000, 10.000, 3, User 3, M, 0, 1.084, 1.215, 12.153, 4.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 197, AOI 197, 0.000, 10.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 197, AOI 197, 0.000, 10.000, 5, User 5, M, 0, 0.049, 0.691, 6.909, 5.000, 4, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 197, AOI 197, 0.000, 10.000, 6, User 6, M, 0, 0.822, 0.871, 8.706, 2.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 197, AOI 197, 0.000, 10.000, 7, User 7, M, 0, 1.906, 0.558, 5.576, 3.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 197, AOI 197, 0.000, 10.000, 8, User 8, M, 0, 0.674, 0.493, 4.927, 2.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 197, AOI 197, 0.000, 10.000, 9, User 9, M, 0, 7.754, 0.361, 3.613, 1.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 197, AOI 197, 0.000, 10.000, 10, User 10, M, 0, 0.544, 2.068, 20.684, 6.000, 3, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 197, AOI 197, 0.000, 10.000, 11, User 11, M, 0, 7.591, 0.082, 0.820, 1.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 197, AOI 197, 0.000, 10.000, 12, User 12, M, 0, 0.706, 0.477, 4.766, 4.000, 2, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 197, AOI 197, 0.000, 10.000, 13, User 13, M, 0, 0.690, 0.376, 3.760, 2.000, 2, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 197, AOI 197, 0.000, 10.000, 14, User 14, M, 0, 1.231, 0.739, 7.393, 3.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 198, AOI 198, 0.000, 10.000, 3, User 3, M, 0, 0.608, 4.832, 48.320, 14.000, 4, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 198, AOI 198, 0.000, 10.000, 4, User 4, M, 0, 0.559, 2.908, 29.082, 9.000, 2, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 198, AOI 198, 0.000, 10.000, 5, User 5, M, 0, 0.690, 3.963, 39.634, 17.000, 10, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 198, AOI 198, 0.000, 10.000, 6, User 6, M, 0, 0.457, 2.578, 25.776, 9.000, 3, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 198, AOI 198, 0.000, 10.000, 7, User 7, M, 0, 0.477, 3.327, 33.267, 11.000, 3, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 198, AOI 198, 0.000, 10.000, 8, User 8, M, 0, 0.427, 2.496, 24.961, 9.000, 3, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 198, AOI 198, 0.000, 10.000, 9, User 9, M, 0, 0.411, 1.703, 17.031, 9.000, 5, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 198, AOI 198, 0.000, 10.000, 10, User 10, M, 0, 0.000, 3.822, 38.218, 13.000, 5, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 198, AOI 198, 0.000, 10.000, 11, User 11, M, 0, 0.000, 3.732, 37.324, 14.000, 8, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 198, AOI 198, 0.000, 10.000, 12, User 12, M, 0, 1.495, 2.875, 28.750, 9.000, 2, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 198, AOI 198, 0.000, 10.000, 13, User 13, M, 0, 0.000, 3.988, 39.883, 11.000, 2, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 198, AOI 198, 0.000, 10.000, 14, User 14, M, 0, 0.000, 5.146, 51.455, 18.000, 6, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 199, AOI 199, 0.000, 10.000, 3, User 3, M, 0, 0.000, 1.710, 17.100, 7.000, 4, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 199, AOI 199, 0.000, 10.000, 4, User 4, M, 0, 2.234, 4.662, 46.621, 10.000, 2, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 199, AOI 199, 0.000, 10.000, 5, User 5, M, 0, 2.366, 1.829, 18.286, 9.000, 5, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 199, AOI 199, 0.000, 10.000, 6, User 6, M, 0, 4.453, 2.515, 25.146, 8.000, 5, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 199, AOI 199, 0.000, 10.000, 7, User 7, M, 0, 6.456, 1.924, 19.243, 8.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 199, AOI 199, 0.000, 10.000, 8, User 8, M, 0, 0.049, 4.485, 44.854, 15.000, 4, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 199, AOI 199, 0.000, 10.000, 9, User 9, M, 0, 0.378, 3.979, 39.785, 16.000, 8, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 199, AOI 199, 0.000, 10.000, 10, User 10, M, 0, 5.257, 0.560, 5.601, 2.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 199, AOI 199, 0.000, 10.000, 11, User 11, M, 0, 2.089, 2.872, 28.721, 11.000, 5, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 199, AOI 199, 0.000, 10.000, 12, User 12, M, 0, 4.091, 1.790, 17.900, 6.000, 5, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 199, AOI 199, 0.000, 10.000, 13, User 13, M, 0, 5.307, 2.777, 27.773, 7.000, 2, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 199, AOI 199, 0.000, 10.000, 14, User 14, M, 0, 4.994, 1.626, 16.260, 6.000, 4, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 200, AOI 200, 0.000, 0.000, 3, User 3, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 200, AOI 200, 0.000, 0.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 200, AOI 200, 0.000, 0.000, 5, User 5, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 200, AOI 200, 0.000, 0.000, 6, User 6, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 200, AOI 200, 0.000, 0.000, 7, User 7, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 200, AOI 200, 0.000, 0.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 200, AOI 200, 0.000, 0.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 200, AOI 200, 0.000, 0.000, 10, User 10, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 200, AOI 200, 0.000, 0.000, 11, User 11, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 200, AOI 200, 0.000, 0.000, 12, User 12, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 200, AOI 200, 0.000, 0.000, 13, User 13, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 200, AOI 200, 0.000, 0.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 207, AOI 207, 0.000, 10.000, 3, User 3, M, 0, 9.529, 0.412, 4.116, 2.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 207, AOI 207, 0.000, 10.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 207, AOI 207, 0.000, 10.000, 5, User 5, M, 0, 5.487, 0.263, 2.627, 1.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 207, AOI 207, 0.000, 10.000, 6, User 6, M, 0, 6.966, 0.591, 5.913, 1.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 207, AOI 207, 0.000, 10.000, 7, User 7, M, 0, 8.789, 0.493, 4.927, 3.000, 2, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 207, AOI 207, 0.000, 10.000, 8, User 8, M, 0, 6.851, 0.805, 8.052, 4.000, 2, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 207, AOI 207, 0.000, 10.000, 9, User 9, M, 0, 8.855, 0.525, 5.254, 2.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 207, AOI 207, 0.000, 10.000, 10, User 10, M, 0, 6.177, 0.986, 9.858, 2.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 207, AOI 207, 0.000, 10.000, 11, User 11, M, 0, 5.898, 0.806, 8.057, 2.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 207, AOI 207, 0.000, 10.000, 12, User 12, M, 0, 0.000, 0.901, 9.014, 3.000, 1, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 207, AOI 207, 0.000, 10.000, 13, User 13, M, 0, 7.655, 0.312, 3.125, 1.000, 0, 0, 
4, MALTA_TODAY_14_03_24_A.png, 10.000, 207, AOI 207, 0.000, 10.000, 14, User 14, M, 0, 6.604, 0.017, 0.166, 1.000, 0, 0, 
5, MOBILE_A.png, 10.000, 144, AOI 50, 0.000, 10.000, 3, User 3, M, 0, 3.581, 1.083, 10.835, 5.000, 4, 0, 
5, MOBILE_A.png, 10.000, 144, AOI 50, 0.000, 10.000, 4, User 4, M, 0, 3.614, 2.042, 20.415, 9.000, 6, 0, 
5, MOBILE_A.png, 10.000, 144, AOI 50, 0.000, 10.000, 5, User 5, M, 0, 2.103, 0.673, 6.729, 3.000, 0, 0, 
5, MOBILE_A.png, 10.000, 144, AOI 50, 0.000, 10.000, 6, User 6, M, 0, 3.384, 0.049, 0.493, 1.000, 0, 0, 
5, MOBILE_A.png, 10.000, 144, AOI 50, 0.000, 10.000, 7, User 7, M, 0, 5.438, 0.258, 2.583, 1.000, 0, 0, 
5, MOBILE_A.png, 10.000, 144, AOI 50, 0.000, 10.000, 8, User 8, M, 0, 6.210, 1.859, 18.589, 8.000, 2, 0, 
5, MOBILE_A.png, 10.000, 144, AOI 50, 0.000, 10.000, 9, User 9, M, 0, 0.657, 2.252, 22.520, 13.000, 13, 0, 
5, MOBILE_A.png, 10.000, 144, AOI 50, 0.000, 10.000, 10, User 10, M, 0, 0.213, 1.672, 16.719, 8.000, 7, 0, 
5, MOBILE_A.png, 10.000, 144, AOI 50, 0.000, 10.000, 11, User 11, M, 0, 7.113, 0.033, 0.332, 1.000, 0, 0, 
5, MOBILE_A.png, 10.000, 144, AOI 50, 0.000, 10.000, 12, User 12, M, 0, 0.132, 0.050, 0.498, 2.000, 1, 0, 
5, MOBILE_A.png, 10.000, 144, AOI 50, 0.000, 10.000, 13, User 13, M, 0, 5.109, 1.090, 10.898, 7.000, 5, 0, 
5, MOBILE_A.png, 10.000, 144, AOI 50, 0.000, 10.000, 14, User 14, M, 0, 1.495, 0.432, 4.316, 4.000, 3, 0, 
5, MOBILE_A.png, 10.000, 145, AOI 51, 0.000, 10.000, 3, User 3, M, 0, 6.769, 0.903, 9.028, 6.000, 3, 0, 
5, MOBILE_A.png, 10.000, 145, AOI 51, 0.000, 10.000, 4, User 4, M, 0, 0.000, 1.991, 19.907, 6.000, 5, 0, 
